,file,length,width,height,size
747,dataset/BraTS2021_Training_Data/BraTS2021_01163/BraTS2021_01163_seg.nii.gz,43,74,46,1
748,dataset/BraTS2021_Training_Data/BraTS2021_01164/BraTS2021_01164_seg.nii.gz,64,45,42,1
749,dataset/BraTS2021_Training_Data/BraTS2021_01165/BraTS2021_01165_seg.nii.gz,70,90,63,1
750,dataset/BraTS2021_Training_Data/BraTS2021_01166/BraTS2021_01166_seg.nii.gz,65,48,34,1
751,dataset/BraTS2021_Training_Data/BraTS2021_01167/BraTS2021_01167_seg.nii.gz,44,42,40,1
752,dataset/BraTS2021_Training_Data/BraTS2021_01168/BraTS2021_01168_seg.nii.gz,37,54,52,1
753,dataset/BraTS2021_Training_Data/BraTS2021_01169/BraTS2021_01169_seg.nii.gz,27,44,25,1
754,dataset/BraTS2021_Training_Data/BraTS2021_01170/BraTS2021_01170_seg.nii.gz,64,43,49,1
755,dataset/BraTS2021_Training_Data/BraTS2021_01171/BraTS2021_01171_seg.nii.gz,60,95,60,1
756,dataset/BraTS2021_Training_Data/BraTS2021_01172/BraTS2021_01172_seg.nii.gz,56,73,61,1
757,dataset/BraTS2021_Training_Data/BraTS2021_01173/BraTS2021_01173_seg.nii.gz,2,2,10,1
758,dataset/BraTS2021_Training_Data/BraTS2021_01174/BraTS2021_01174_seg.nii.gz,46,66,60,1
759,dataset/BraTS2021_Training_Data/BraTS2021_01175/BraTS2021_01175_seg.nii.gz,83,65,78,1
760,dataset/BraTS2021_Training_Data/BraTS2021_01176/BraTS2021_01176_seg.nii.gz,21,23,16,1
761,dataset/BraTS2021_Training_Data/BraTS2021_01177/BraTS2021_01177_seg.nii.gz,75,66,56,1
762,dataset/BraTS2021_Training_Data/BraTS2021_01178/BraTS2021_01178_seg.nii.gz,34,39,37,1
763,dataset/BraTS2021_Training_Data/BraTS2021_01179/BraTS2021_01179_seg.nii.gz,0,0,0,1
764,dataset/BraTS2021_Training_Data/BraTS2021_01180/BraTS2021_01180_seg.nii.gz,37,53,41,1
765,dataset/BraTS2021_Training_Data/BraTS2021_01181/BraTS2021_01181_seg.nii.gz,32,43,38,1
766,dataset/BraTS2021_Training_Data/BraTS2021_01182/BraTS2021_01182_seg.nii.gz,26,61,26,1
767,dataset/BraTS2021_Training_Data/BraTS2021_01183/BraTS2021_01183_seg.nii.gz,39,54,42,1
768,dataset/BraTS2021_Training_Data/BraTS2021_01184/BraTS2021_01184_seg.nii.gz,31,40,41,1
769,dataset/BraTS2021_Training_Data/BraTS2021_01185/BraTS2021_01185_seg.nii.gz,49,60,59,1
770,dataset/BraTS2021_Training_Data/BraTS2021_01186/BraTS2021_01186_seg.nii.gz,40,41,29,1
771,dataset/BraTS2021_Training_Data/BraTS2021_01187/BraTS2021_01187_seg.nii.gz,29,42,40,1
772,dataset/BraTS2021_Training_Data/BraTS2021_01188/BraTS2021_01188_seg.nii.gz,26,39,33,1
773,dataset/BraTS2021_Training_Data/BraTS2021_01189/BraTS2021_01189_seg.nii.gz,56,67,55,1
774,dataset/BraTS2021_Training_Data/BraTS2021_01190/BraTS2021_01190_seg.nii.gz,51,71,60,1
775,dataset/BraTS2021_Training_Data/BraTS2021_01191/BraTS2021_01191_seg.nii.gz,51,50,48,1
776,dataset/BraTS2021_Training_Data/BraTS2021_01192/BraTS2021_01192_seg.nii.gz,21,69,37,1
777,dataset/BraTS2021_Training_Data/BraTS2021_01193/BraTS2021_01193_seg.nii.gz,44,74,45,1
778,dataset/BraTS2021_Training_Data/BraTS2021_01194/BraTS2021_01194_seg.nii.gz,48,57,63,1
779,dataset/BraTS2021_Training_Data/BraTS2021_01195/BraTS2021_01195_seg.nii.gz,32,52,40,1
780,dataset/BraTS2021_Training_Data/BraTS2021_01196/BraTS2021_01196_seg.nii.gz,41,44,34,1
781,dataset/BraTS2021_Training_Data/BraTS2021_01197/BraTS2021_01197_seg.nii.gz,42,47,51,1
782,dataset/BraTS2021_Training_Data/BraTS2021_01198/BraTS2021_01198_seg.nii.gz,49,87,64,1
783,dataset/BraTS2021_Training_Data/BraTS2021_01199/BraTS2021_01199_seg.nii.gz,46,78,51,1
784,dataset/BraTS2021_Training_Data/BraTS2021_01200/BraTS2021_01200_seg.nii.gz,44,58,46,1
785,dataset/BraTS2021_Training_Data/BraTS2021_01201/BraTS2021_01201_seg.nii.gz,31,48,40,1
786,dataset/BraTS2021_Training_Data/BraTS2021_01202/BraTS2021_01202_seg.nii.gz,53,61,43,1
787,dataset/BraTS2021_Training_Data/BraTS2021_01203/BraTS2021_01203_seg.nii.gz,31,35,34,1
788,dataset/BraTS2021_Training_Data/BraTS2021_01204/BraTS2021_01204_seg.nii.gz,20,23,18,1
789,dataset/BraTS2021_Training_Data/BraTS2021_01205/BraTS2021_01205_seg.nii.gz,52,37,43,1
790,dataset/BraTS2021_Training_Data/BraTS2021_01206/BraTS2021_01206_seg.nii.gz,36,57,49,1
791,dataset/BraTS2021_Training_Data/BraTS2021_01207/BraTS2021_01207_seg.nii.gz,28,30,26,1
792,dataset/BraTS2021_Training_Data/BraTS2021_01208/BraTS2021_01208_seg.nii.gz,24,14,19,1
793,dataset/BraTS2021_Training_Data/BraTS2021_01209/BraTS2021_01209_seg.nii.gz,59,82,50,1
794,dataset/BraTS2021_Training_Data/BraTS2021_01210/BraTS2021_01210_seg.nii.gz,25,29,27,1
795,dataset/BraTS2021_Training_Data/BraTS2021_01211/BraTS2021_01211_seg.nii.gz,48,28,58,1
796,dataset/BraTS2021_Training_Data/BraTS2021_01212/BraTS2021_01212_seg.nii.gz,27,33,25,1
797,dataset/BraTS2021_Training_Data/BraTS2021_01213/BraTS2021_01213_seg.nii.gz,40,35,31,1
798,dataset/BraTS2021_Training_Data/BraTS2021_01214/BraTS2021_01214_seg.nii.gz,43,60,36,1
799,dataset/BraTS2021_Training_Data/BraTS2021_01215/BraTS2021_01215_seg.nii.gz,34,48,34,1
800,dataset/BraTS2021_Training_Data/BraTS2021_01216/BraTS2021_01216_seg.nii.gz,39,44,40,1
801,dataset/BraTS2021_Training_Data/BraTS2021_01217/BraTS2021_01217_seg.nii.gz,31,45,26,1
802,dataset/BraTS2021_Training_Data/BraTS2021_01218/BraTS2021_01218_seg.nii.gz,15,19,25,1
803,dataset/BraTS2021_Training_Data/BraTS2021_01219/BraTS2021_01219_seg.nii.gz,107,38,34,1
804,dataset/BraTS2021_Training_Data/BraTS2021_01220/BraTS2021_01220_seg.nii.gz,38,33,31,1
805,dataset/BraTS2021_Training_Data/BraTS2021_01221/BraTS2021_01221_seg.nii.gz,62,88,59,1
806,dataset/BraTS2021_Training_Data/BraTS2021_01222/BraTS2021_01222_seg.nii.gz,38,33,25,1
807,dataset/BraTS2021_Training_Data/BraTS2021_01223/BraTS2021_01223_seg.nii.gz,46,50,44,1
808,dataset/BraTS2021_Training_Data/BraTS2021_01224/BraTS2021_01224_seg.nii.gz,31,40,37,1
809,dataset/BraTS2021_Training_Data/BraTS2021_01225/BraTS2021_01225_seg.nii.gz,52,46,37,1
810,dataset/BraTS2021_Training_Data/BraTS2021_01226/BraTS2021_01226_seg.nii.gz,49,64,79,1
811,dataset/BraTS2021_Training_Data/BraTS2021_01227/BraTS2021_01227_seg.nii.gz,34,44,51,1
812,dataset/BraTS2021_Training_Data/BraTS2021_01228/BraTS2021_01228_seg.nii.gz,58,64,46,1
813,dataset/BraTS2021_Training_Data/BraTS2021_01229/BraTS2021_01229_seg.nii.gz,46,41,45,1
814,dataset/BraTS2021_Training_Data/BraTS2021_01230/BraTS2021_01230_seg.nii.gz,33,48,29,1
815,dataset/BraTS2021_Training_Data/BraTS2021_01231/BraTS2021_01231_seg.nii.gz,27,26,24,1
816,dataset/BraTS2021_Training_Data/BraTS2021_01232/BraTS2021_01232_seg.nii.gz,44,55,41,1
817,dataset/BraTS2021_Training_Data/BraTS2021_01233/BraTS2021_01233_seg.nii.gz,52,59,65,1
818,dataset/BraTS2021_Training_Data/BraTS2021_01234/BraTS2021_01234_seg.nii.gz,28,40,38,1
819,dataset/BraTS2021_Training_Data/BraTS2021_01235/BraTS2021_01235_seg.nii.gz,36,35,41,1
820,dataset/BraTS2021_Training_Data/BraTS2021_01236/BraTS2021_01236_seg.nii.gz,39,48,55,1
821,dataset/BraTS2021_Training_Data/BraTS2021_01237/BraTS2021_01237_seg.nii.gz,78,70,48,1
822,dataset/BraTS2021_Training_Data/BraTS2021_01238/BraTS2021_01238_seg.nii.gz,46,84,61,1
823,dataset/BraTS2021_Training_Data/BraTS2021_01239/BraTS2021_01239_seg.nii.gz,38,32,37,1
824,dataset/BraTS2021_Training_Data/BraTS2021_01240/BraTS2021_01240_seg.nii.gz,22,47,22,1
825,dataset/BraTS2021_Training_Data/BraTS2021_01241/BraTS2021_01241_seg.nii.gz,71,62,66,1
826,dataset/BraTS2021_Training_Data/BraTS2021_01242/BraTS2021_01242_seg.nii.gz,42,68,46,1
827,dataset/BraTS2021_Training_Data/BraTS2021_01243/BraTS2021_01243_seg.nii.gz,43,94,63,1
828,dataset/BraTS2021_Training_Data/BraTS2021_01244/BraTS2021_01244_seg.nii.gz,26,29,34,1
829,dataset/BraTS2021_Training_Data/BraTS2021_01245/BraTS2021_01245_seg.nii.gz,52,48,33,1
830,dataset/BraTS2021_Training_Data/BraTS2021_01246/BraTS2021_01246_seg.nii.gz,77,50,44,1
831,dataset/BraTS2021_Training_Data/BraTS2021_01247/BraTS2021_01247_seg.nii.gz,15,16,14,1
832,dataset/BraTS2021_Training_Data/BraTS2021_01248/BraTS2021_01248_seg.nii.gz,44,46,47,1
833,dataset/BraTS2021_Training_Data/BraTS2021_01249/BraTS2021_01249_seg.nii.gz,34,29,34,1
834,dataset/BraTS2021_Training_Data/BraTS2021_01250/BraTS2021_01250_seg.nii.gz,44,54,46,1
835,dataset/BraTS2021_Training_Data/BraTS2021_01251/BraTS2021_01251_seg.nii.gz,52,48,42,1
836,dataset/BraTS2021_Training_Data/BraTS2021_01252/BraTS2021_01252_seg.nii.gz,11,33,24,1
837,dataset/BraTS2021_Training_Data/BraTS2021_01253/BraTS2021_01253_seg.nii.gz,57,87,61,1
838,dataset/BraTS2021_Training_Data/BraTS2021_01254/BraTS2021_01254_seg.nii.gz,42,71,53,1
839,dataset/BraTS2021_Training_Data/BraTS2021_01255/BraTS2021_01255_seg.nii.gz,12,31,10,1
840,dataset/BraTS2021_Training_Data/BraTS2021_01256/BraTS2021_01256_seg.nii.gz,51,64,52,1
841,dataset/BraTS2021_Training_Data/BraTS2021_01257/BraTS2021_01257_seg.nii.gz,23,20,17,1
842,dataset/BraTS2021_Training_Data/BraTS2021_01258/BraTS2021_01258_seg.nii.gz,57,56,50,1
843,dataset/BraTS2021_Training_Data/BraTS2021_01259/BraTS2021_01259_seg.nii.gz,44,56,48,1
844,dataset/BraTS2021_Training_Data/BraTS2021_01260/BraTS2021_01260_seg.nii.gz,41,49,54,1
845,dataset/BraTS2021_Training_Data/BraTS2021_01261/BraTS2021_01261_seg.nii.gz,52,48,39,1
846,dataset/BraTS2021_Training_Data/BraTS2021_01262/BraTS2021_01262_seg.nii.gz,56,54,39,1
847,dataset/BraTS2021_Training_Data/BraTS2021_01263/BraTS2021_01263_seg.nii.gz,61,55,94,1
848,dataset/BraTS2021_Training_Data/BraTS2021_01264/BraTS2021_01264_seg.nii.gz,24,48,29,1
849,dataset/BraTS2021_Training_Data/BraTS2021_01265/BraTS2021_01265_seg.nii.gz,44,55,45,1
850,dataset/BraTS2021_Training_Data/BraTS2021_01266/BraTS2021_01266_seg.nii.gz,29,69,42,1
851,dataset/BraTS2021_Training_Data/BraTS2021_01267/BraTS2021_01267_seg.nii.gz,45,59,47,1
852,dataset/BraTS2021_Training_Data/BraTS2021_01268/BraTS2021_01268_seg.nii.gz,42,43,29,1
853,dataset/BraTS2021_Training_Data/BraTS2021_01269/BraTS2021_01269_seg.nii.gz,40,56,45,1
854,dataset/BraTS2021_Training_Data/BraTS2021_01270/BraTS2021_01270_seg.nii.gz,66,65,67,1
855,dataset/BraTS2021_Training_Data/BraTS2021_01271/BraTS2021_01271_seg.nii.gz,36,59,56,1
856,dataset/BraTS2021_Training_Data/BraTS2021_01272/BraTS2021_01272_seg.nii.gz,31,28,31,1
857,dataset/BraTS2021_Training_Data/BraTS2021_01273/BraTS2021_01273_seg.nii.gz,13,24,20,1
858,dataset/BraTS2021_Training_Data/BraTS2021_01274/BraTS2021_01274_seg.nii.gz,29,42,20,1
859,dataset/BraTS2021_Training_Data/BraTS2021_01275/BraTS2021_01275_seg.nii.gz,34,35,39,1
860,dataset/BraTS2021_Training_Data/BraTS2021_01276/BraTS2021_01276_seg.nii.gz,24,28,22,1
861,dataset/BraTS2021_Training_Data/BraTS2021_01277/BraTS2021_01277_seg.nii.gz,28,37,26,1
862,dataset/BraTS2021_Training_Data/BraTS2021_01278/BraTS2021_01278_seg.nii.gz,28,30,31,1
863,dataset/BraTS2021_Training_Data/BraTS2021_01279/BraTS2021_01279_seg.nii.gz,22,22,22,1
864,dataset/BraTS2021_Training_Data/BraTS2021_01280/BraTS2021_01280_seg.nii.gz,50,69,45,1
865,dataset/BraTS2021_Training_Data/BraTS2021_01281/BraTS2021_01281_seg.nii.gz,54,65,54,1
866,dataset/BraTS2021_Training_Data/BraTS2021_01282/BraTS2021_01282_seg.nii.gz,45,64,60,1
867,dataset/BraTS2021_Training_Data/BraTS2021_01283/BraTS2021_01283_seg.nii.gz,34,60,53,1
868,dataset/BraTS2021_Training_Data/BraTS2021_01284/BraTS2021_01284_seg.nii.gz,51,66,68,1
869,dataset/BraTS2021_Training_Data/BraTS2021_01285/BraTS2021_01285_seg.nii.gz,46,94,54,1
870,dataset/BraTS2021_Training_Data/BraTS2021_01286/BraTS2021_01286_seg.nii.gz,42,74,39,1
871,dataset/BraTS2021_Training_Data/BraTS2021_01287/BraTS2021_01287_seg.nii.gz,31,35,36,1
872,dataset/BraTS2021_Training_Data/BraTS2021_01288/BraTS2021_01288_seg.nii.gz,46,53,51,1
873,dataset/BraTS2021_Training_Data/BraTS2021_01289/BraTS2021_01289_seg.nii.gz,36,38,37,1
874,dataset/BraTS2021_Training_Data/BraTS2021_01290/BraTS2021_01290_seg.nii.gz,23,48,55,1
875,dataset/BraTS2021_Training_Data/BraTS2021_01291/BraTS2021_01291_seg.nii.gz,39,37,41,1
876,dataset/BraTS2021_Training_Data/BraTS2021_01292/BraTS2021_01292_seg.nii.gz,43,51,56,1
877,dataset/BraTS2021_Training_Data/BraTS2021_01293/BraTS2021_01293_seg.nii.gz,59,68,54,1
878,dataset/BraTS2021_Training_Data/BraTS2021_01294/BraTS2021_01294_seg.nii.gz,36,62,47,1
879,dataset/BraTS2021_Training_Data/BraTS2021_01295/BraTS2021_01295_seg.nii.gz,42,37,38,1
880,dataset/BraTS2021_Training_Data/BraTS2021_01296/BraTS2021_01296_seg.nii.gz,37,67,57,1
881,dataset/BraTS2021_Training_Data/BraTS2021_01297/BraTS2021_01297_seg.nii.gz,25,32,27,1
882,dataset/BraTS2021_Training_Data/BraTS2021_01298/BraTS2021_01298_seg.nii.gz,38,41,40,1
883,dataset/BraTS2021_Training_Data/BraTS2021_01299/BraTS2021_01299_seg.nii.gz,42,73,64,1
884,dataset/BraTS2021_Training_Data/BraTS2021_01300/BraTS2021_01300_seg.nii.gz,24,31,37,1
885,dataset/BraTS2021_Training_Data/BraTS2021_01301/BraTS2021_01301_seg.nii.gz,13,16,16,1
886,dataset/BraTS2021_Training_Data/BraTS2021_01302/BraTS2021_01302_seg.nii.gz,64,83,64,1
887,dataset/BraTS2021_Training_Data/BraTS2021_01303/BraTS2021_01303_seg.nii.gz,35,43,49,1
888,dataset/BraTS2021_Training_Data/BraTS2021_01304/BraTS2021_01304_seg.nii.gz,45,40,34,1
889,dataset/BraTS2021_Training_Data/BraTS2021_01305/BraTS2021_01305_seg.nii.gz,55,49,45,1
890,dataset/BraTS2021_Training_Data/BraTS2021_01306/BraTS2021_01306_seg.nii.gz,38,27,34,1
891,dataset/BraTS2021_Training_Data/BraTS2021_01307/BraTS2021_01307_seg.nii.gz,42,45,55,1
892,dataset/BraTS2021_Training_Data/BraTS2021_01308/BraTS2021_01308_seg.nii.gz,17,23,16,1
893,dataset/BraTS2021_Training_Data/BraTS2021_01309/BraTS2021_01309_seg.nii.gz,24,30,31,1
894,dataset/BraTS2021_Training_Data/BraTS2021_01310/BraTS2021_01310_seg.nii.gz,32,21,37,1
895,dataset/BraTS2021_Training_Data/BraTS2021_01311/BraTS2021_01311_seg.nii.gz,59,122,49,1
896,dataset/BraTS2021_Training_Data/BraTS2021_01312/BraTS2021_01312_seg.nii.gz,40,35,37,1
897,dataset/BraTS2021_Training_Data/BraTS2021_01313/BraTS2021_01313_seg.nii.gz,43,73,61,1
898,dataset/BraTS2021_Training_Data/BraTS2021_01314/BraTS2021_01314_seg.nii.gz,20,28,27,1
899,dataset/BraTS2021_Training_Data/BraTS2021_01315/BraTS2021_01315_seg.nii.gz,50,69,51,1
900,dataset/BraTS2021_Training_Data/BraTS2021_01316/BraTS2021_01316_seg.nii.gz,28,48,41,1
901,dataset/BraTS2021_Training_Data/BraTS2021_01317/BraTS2021_01317_seg.nii.gz,52,66,49,1
902,dataset/BraTS2021_Training_Data/BraTS2021_01318/BraTS2021_01318_seg.nii.gz,39,39,35,1
903,dataset/BraTS2021_Training_Data/BraTS2021_01319/BraTS2021_01319_seg.nii.gz,33,45,51,1
904,dataset/BraTS2021_Training_Data/BraTS2021_01320/BraTS2021_01320_seg.nii.gz,56,60,53,1
905,dataset/BraTS2021_Training_Data/BraTS2021_01321/BraTS2021_01321_seg.nii.gz,55,59,61,1
906,dataset/BraTS2021_Training_Data/BraTS2021_01322/BraTS2021_01322_seg.nii.gz,40,23,29,1
907,dataset/BraTS2021_Training_Data/BraTS2021_01323/BraTS2021_01323_seg.nii.gz,51,58,42,1
908,dataset/BraTS2021_Training_Data/BraTS2021_01324/BraTS2021_01324_seg.nii.gz,45,69,47,1
909,dataset/BraTS2021_Training_Data/BraTS2021_01325/BraTS2021_01325_seg.nii.gz,57,69,51,1
910,dataset/BraTS2021_Training_Data/BraTS2021_01326/BraTS2021_01326_seg.nii.gz,43,58,49,1
911,dataset/BraTS2021_Training_Data/BraTS2021_01327/BraTS2021_01327_seg.nii.gz,31,23,21,1
912,dataset/BraTS2021_Training_Data/BraTS2021_01328/BraTS2021_01328_seg.nii.gz,40,65,51,1
913,dataset/BraTS2021_Training_Data/BraTS2021_01329/BraTS2021_01329_seg.nii.gz,34,58,45,1
914,dataset/BraTS2021_Training_Data/BraTS2021_01330/BraTS2021_01330_seg.nii.gz,42,60,52,1
915,dataset/BraTS2021_Training_Data/BraTS2021_01331/BraTS2021_01331_seg.nii.gz,29,30,29,1
916,dataset/BraTS2021_Training_Data/BraTS2021_01332/BraTS2021_01332_seg.nii.gz,58,38,37,1
917,dataset/BraTS2021_Training_Data/BraTS2021_01333/BraTS2021_01333_seg.nii.gz,12,11,16,1
918,dataset/BraTS2021_Training_Data/BraTS2021_01334/BraTS2021_01334_seg.nii.gz,32,47,37,1
919,dataset/BraTS2021_Training_Data/BraTS2021_01335/BraTS2021_01335_seg.nii.gz,37,33,28,1
920,dataset/BraTS2021_Training_Data/BraTS2021_01336/BraTS2021_01336_seg.nii.gz,42,30,29,1
921,dataset/BraTS2021_Training_Data/BraTS2021_01337/BraTS2021_01337_seg.nii.gz,41,47,47,1
922,dataset/BraTS2021_Training_Data/BraTS2021_01338/BraTS2021_01338_seg.nii.gz,70,67,63,1
923,dataset/BraTS2021_Training_Data/BraTS2021_01339/BraTS2021_01339_seg.nii.gz,27,40,32,1
924,dataset/BraTS2021_Training_Data/BraTS2021_01340/BraTS2021_01340_seg.nii.gz,21,38,29,1
925,dataset/BraTS2021_Training_Data/BraTS2021_01341/BraTS2021_01341_seg.nii.gz,28,17,20,1
926,dataset/BraTS2021_Training_Data/BraTS2021_01342/BraTS2021_01342_seg.nii.gz,52,55,60,1
927,dataset/BraTS2021_Training_Data/BraTS2021_01343/BraTS2021_01343_seg.nii.gz,45,63,62,1
928,dataset/BraTS2021_Training_Data/BraTS2021_01344/BraTS2021_01344_seg.nii.gz,18,22,20,1
929,dataset/BraTS2021_Training_Data/BraTS2021_01345/BraTS2021_01345_seg.nii.gz,42,58,37,1
930,dataset/BraTS2021_Training_Data/BraTS2021_01346/BraTS2021_01346_seg.nii.gz,47,56,50,1
931,dataset/BraTS2021_Training_Data/BraTS2021_01347/BraTS2021_01347_seg.nii.gz,7,35,39,1
932,dataset/BraTS2021_Training_Data/BraTS2021_01348/BraTS2021_01348_seg.nii.gz,35,60,49,1
933,dataset/BraTS2021_Training_Data/BraTS2021_01349/BraTS2021_01349_seg.nii.gz,17,64,14,1
934,dataset/BraTS2021_Training_Data/BraTS2021_01350/BraTS2021_01350_seg.nii.gz,0,0,0,1
935,dataset/BraTS2021_Training_Data/BraTS2021_01351/BraTS2021_01351_seg.nii.gz,38,50,43,1
936,dataset/BraTS2021_Training_Data/BraTS2021_01352/BraTS2021_01352_seg.nii.gz,71,48,34,1
937,dataset/BraTS2021_Training_Data/BraTS2021_01353/BraTS2021_01353_seg.nii.gz,31,41,32,1
938,dataset/BraTS2021_Training_Data/BraTS2021_01354/BraTS2021_01354_seg.nii.gz,27,32,32,1
939,dataset/BraTS2021_Training_Data/BraTS2021_01355/BraTS2021_01355_seg.nii.gz,30,36,36,1
940,dataset/BraTS2021_Training_Data/BraTS2021_01356/BraTS2021_01356_seg.nii.gz,47,77,62,1
941,dataset/BraTS2021_Training_Data/BraTS2021_01357/BraTS2021_01357_seg.nii.gz,40,46,46,1
942,dataset/BraTS2021_Training_Data/BraTS2021_01358/BraTS2021_01358_seg.nii.gz,47,85,61,1
943,dataset/BraTS2021_Training_Data/BraTS2021_01359/BraTS2021_01359_seg.nii.gz,50,51,48,1
944,dataset/BraTS2021_Training_Data/BraTS2021_01360/BraTS2021_01360_seg.nii.gz,61,79,49,1
945,dataset/BraTS2021_Training_Data/BraTS2021_01361/BraTS2021_01361_seg.nii.gz,60,64,59,1
946,dataset/BraTS2021_Training_Data/BraTS2021_01362/BraTS2021_01362_seg.nii.gz,47,88,48,1
947,dataset/BraTS2021_Training_Data/BraTS2021_01363/BraTS2021_01363_seg.nii.gz,16,27,22,1
948,dataset/BraTS2021_Training_Data/BraTS2021_01364/BraTS2021_01364_seg.nii.gz,11,11,12,1
949,dataset/BraTS2021_Training_Data/BraTS2021_01365/BraTS2021_01365_seg.nii.gz,21,23,24,1
950,dataset/BraTS2021_Training_Data/BraTS2021_01366/BraTS2021_01366_seg.nii.gz,8,16,12,1
951,dataset/BraTS2021_Training_Data/BraTS2021_01367/BraTS2021_01367_seg.nii.gz,29,68,58,1
952,dataset/BraTS2021_Training_Data/BraTS2021_01368/BraTS2021_01368_seg.nii.gz,28,44,37,1
953,dataset/BraTS2021_Training_Data/BraTS2021_01369/BraTS2021_01369_seg.nii.gz,26,23,33,1
954,dataset/BraTS2021_Training_Data/BraTS2021_01370/BraTS2021_01370_seg.nii.gz,39,39,32,1
955,dataset/BraTS2021_Training_Data/BraTS2021_01371/BraTS2021_01371_seg.nii.gz,33,66,49,1
956,dataset/BraTS2021_Training_Data/BraTS2021_01372/BraTS2021_01372_seg.nii.gz,23,20,26,1
957,dataset/BraTS2021_Training_Data/BraTS2021_01373/BraTS2021_01373_seg.nii.gz,37,49,33,1
958,dataset/BraTS2021_Training_Data/BraTS2021_01374/BraTS2021_01374_seg.nii.gz,42,64,54,1
959,dataset/BraTS2021_Training_Data/BraTS2021_01375/BraTS2021_01375_seg.nii.gz,17,19,23,1
960,dataset/BraTS2021_Training_Data/BraTS2021_01376/BraTS2021_01376_seg.nii.gz,36,35,40,1
961,dataset/BraTS2021_Training_Data/BraTS2021_01377/BraTS2021_01377_seg.nii.gz,84,68,58,1
962,dataset/BraTS2021_Training_Data/BraTS2021_01378/BraTS2021_01378_seg.nii.gz,60,86,67,1
963,dataset/BraTS2021_Training_Data/BraTS2021_01379/BraTS2021_01379_seg.nii.gz,38,48,35,1
964,dataset/BraTS2021_Training_Data/BraTS2021_01380/BraTS2021_01380_seg.nii.gz,32,43,51,1
965,dataset/BraTS2021_Training_Data/BraTS2021_01381/BraTS2021_01381_seg.nii.gz,47,65,53,1
966,dataset/BraTS2021_Training_Data/BraTS2021_01382/BraTS2021_01382_seg.nii.gz,38,57,53,1
967,dataset/BraTS2021_Training_Data/BraTS2021_01383/BraTS2021_01383_seg.nii.gz,33,57,40,1
968,dataset/BraTS2021_Training_Data/BraTS2021_01384/BraTS2021_01384_seg.nii.gz,48,49,45,1
969,dataset/BraTS2021_Training_Data/BraTS2021_01385/BraTS2021_01385_seg.nii.gz,70,70,63,1
970,dataset/BraTS2021_Training_Data/BraTS2021_01386/BraTS2021_01386_seg.nii.gz,37,41,38,1
971,dataset/BraTS2021_Training_Data/BraTS2021_01387/BraTS2021_01387_seg.nii.gz,37,96,34,1
972,dataset/BraTS2021_Training_Data/BraTS2021_01388/BraTS2021_01388_seg.nii.gz,45,48,48,1
973,dataset/BraTS2021_Training_Data/BraTS2021_01389/BraTS2021_01389_seg.nii.gz,21,34,21,1
974,dataset/BraTS2021_Training_Data/BraTS2021_01390/BraTS2021_01390_seg.nii.gz,43,37,48,1
975,dataset/BraTS2021_Training_Data/BraTS2021_01391/BraTS2021_01391_seg.nii.gz,38,54,63,1
976,dataset/BraTS2021_Training_Data/BraTS2021_01392/BraTS2021_01392_seg.nii.gz,42,34,34,1
977,dataset/BraTS2021_Training_Data/BraTS2021_01393/BraTS2021_01393_seg.nii.gz,33,31,33,1
978,dataset/BraTS2021_Training_Data/BraTS2021_01394/BraTS2021_01394_seg.nii.gz,27,40,18,1
979,dataset/BraTS2021_Training_Data/BraTS2021_01395/BraTS2021_01395_seg.nii.gz,17,22,31,1
980,dataset/BraTS2021_Training_Data/BraTS2021_01396/BraTS2021_01396_seg.nii.gz,31,28,28,1
981,dataset/BraTS2021_Training_Data/BraTS2021_01397/BraTS2021_01397_seg.nii.gz,38,62,40,1
982,dataset/BraTS2021_Training_Data/BraTS2021_01398/BraTS2021_01398_seg.nii.gz,24,36,31,1
983,dataset/BraTS2021_Training_Data/BraTS2021_01399/BraTS2021_01399_seg.nii.gz,32,34,47,1
984,dataset/BraTS2021_Training_Data/BraTS2021_01400/BraTS2021_01400_seg.nii.gz,32,50,37,1
985,dataset/BraTS2021_Training_Data/BraTS2021_01401/BraTS2021_01401_seg.nii.gz,49,58,42,1
986,dataset/BraTS2021_Training_Data/BraTS2021_01402/BraTS2021_01402_seg.nii.gz,58,112,37,1
987,dataset/BraTS2021_Training_Data/BraTS2021_01403/BraTS2021_01403_seg.nii.gz,69,88,60,1
988,dataset/BraTS2021_Training_Data/BraTS2021_01404/BraTS2021_01404_seg.nii.gz,26,22,23,1
989,dataset/BraTS2021_Training_Data/BraTS2021_01405/BraTS2021_01405_seg.nii.gz,19,52,26,1
990,dataset/BraTS2021_Training_Data/BraTS2021_01406/BraTS2021_01406_seg.nii.gz,48,52,57,1
991,dataset/BraTS2021_Training_Data/BraTS2021_01407/BraTS2021_01407_seg.nii.gz,22,26,20,1
992,dataset/BraTS2021_Training_Data/BraTS2021_01408/BraTS2021_01408_seg.nii.gz,28,42,32,1
993,dataset/BraTS2021_Training_Data/BraTS2021_01409/BraTS2021_01409_seg.nii.gz,39,78,75,1
994,dataset/BraTS2021_Training_Data/BraTS2021_01410/BraTS2021_01410_seg.nii.gz,48,73,52,1
995,dataset/BraTS2021_Training_Data/BraTS2021_01411/BraTS2021_01411_seg.nii.gz,42,62,57,1
